id,year,costs,assets,sales,wva,ws,lp,cm,legal_form,subject_type,inst_sector,empl_num,empl_cat,nace,cs,iis,COGSS,nace2,GO,W,II,COGS,VA,L,deflatorgfcp,deflatorintp,deflatorprdp,deflatorvalp,deflatorgdp,deflatorcpi,rGO,rVA,rII,rW,rK,rCOGS,go,w,ii,va,l,k,cogs,lagExists,entry,exit,pp_sales,tenders,pp_dummy,pp_share,lgExist,trim,s_g,s_g_p_1,s_g_p_2,s_g_p_3,s_g_p_4,s_g_p_5,s_g_p_95,s_g_p_96,s_g_p_97,s_g_p_98,s_g_p_99,costshare,cs_p_1,cs_p_99,betahat_tl,muhat_tl,t,markup,Y,Ei,K,D,nyear,i,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,meanpp,lastcohort,gvar
46578021,2019,773482000,175340000,806721000,.56889999,.13229999,755338.31,.60769999,Limited liability company,Company,Non-financial corporations national private,190,200 - 249 employees,422120,.9587974,.82649744,.39230001,42,806721024,106729176,666752832,316476672,139968192,185.3053,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,700826176,107230672,612092928,98487040,168240272,290532128,20.367771,18.405436,20.232395,18.490494,5.2220049,18.940905,19.487225,1,0,0,0,Master only (1),0,0,1,1,2.4122157,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,.63328165,.10845396,.99716008,.95506436,1.9015073,14,1.9015073,.64264685,2,12,1,16,21,0,1,0,0,0,0,0,0,0,0,0,.875,0,2
46578021,2020,538028000,177980000,535279000,.85970002,.198,,.57419997,Limited liability company,Company,Non-financial corporations national private,190,200 - 249 employees,422120,1.0051357,.80713564,.42580003,42,535279008,105985240,432042752,227921808,103236256,,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,445765280,75816016,380205408,94803528,163703968,200575296,19.915302,18.367317,19.756222,18.14382,,18.91357,19.116701,1,0,0,300873606.3,Matched (3),1,.56208748,1,1,2.2224336,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,.55060858,.17136976,.99402052,.94302863,2.2949462,15,2.2949462,.8307094,2,13,1,16,21,0,1,0,0,0,0,0,0,0,0,0,.875,0,2
46578021,2021,1046787000,184518000,776807000,.91030002,.1592,711280.38,.63499999,Limited liability company,Company,Non-financial corporations national private,190,200 - 249 employees,422120,1.347551,1.188351,.36500001,42,776806976,123667672,923119424,283534560,-146312448,,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,626044992,-103986376,786168960,106529840,164245392,241470448,20.254932,18.483936,20.482683,,,18.916872,19.302258,1,0,0,299703433.93,Matched (3),1,.38581455,1,1,2.5926361,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,.59517133,.208937,.99669135,.9492231,2.1852617,16,2.1852617,.7817356,2,14,1,16,21,0,1,0,0,0,0,0,0,0,0,0,.875,0,2
46964541,2006,165061000,42265000,146560000,1.0957,.090500005,205540,.54170001,Limited liability company,Company,Non-financial corporations national private,92,50 - 99 employees,412000,1.126235,1.035735,.45829999,41,146560000,13263681,151797328,67168448,-5237328,,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,159808096,-5757203,165681424,15985974,43286564,73311992,18.889484,16.587223,18.925577,,,17.583353,18.110235,1,0,0,0,Master only (1),0,0,1,1,2.1798358,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.62875557,.16021043,.99653023,.93053383,1.8854969,1,1.8854969,.63419139,4,-3,0,16,22,0,0,0,1,0,0,0,0,0,0,0,.8125,0,4
46964541,2007,213181000,38500000,187833000,,.097700007,-80786.891,.66750002,Limited liability company,Company,Non-financial corporations national private,92,50 - 99 employees,412000,1.1349497,1.0372497,.33249998,41,187832992,18351286,194829712,62454468,-6996720,86.607124,.97470003,.94800001,.95429999,.96279997,.91012228,.85337996,196828032,-7267054.5,205516576,21504238,39499332,65880240,19.097841,16.88376,19.141037,,4.4613819,17.491795,18.003349,1,0,0,0,Master only (1),0,0,1,1,2.9876642,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,.62517089,.19257173,.99529177,.92840743,1.8482401,2,1.8482401,.61423391,4,-2,0,16,22,0,0,0,1,0,0,0,0,0,0,0,.8125,0,4
46964541,2008,219864000,59612000,206089000,.90790004,.082399994,303411.75,.68290001,Limited liability company,Company,Non-financial corporations national private,92,50 - 99 employees,412000,1.0668401,.98444009,.31709999,41,206088992,16981732,202882272,65350820,3206720,10.568872,.95639998,.9774,.99110001,1.022,.92841196,.90764356,207939648,3137691,207573424,18709692,62329572,66861900,19.152758,16.744553,19.150995,14.958998,2.357913,17.947947,18.018141,1,0,0,0,Master only (1),0,0,1,1,3.109987,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,.51754111,.20035221,.99795556,.92156971,1.8555883,3,1.8555883,.61820179,4,-1,0,16,22,0,0,0,1,0,0,0,0,0,0,0,.8125,0,4
46964541,2009,122145000,51362000,113122000,,.16370001,51067.801,.53500003,Limited liability company,Company,Non-financial corporations national private,92,50 - 99 employees,412000,1.0797634,.91606343,.46499997,41,113122000,18518074,103626928,52601728,9495072,185.93069,.96230006,.98339999,1.0049,1.0559,.95243758,.91689593,112570408,8992397,105376176,20196484,53374204,53489656,18.539089,16.821018,18.473047,16.01189,5.2253742,17.792839,17.794998,1,0,0,18320127,Matched (3),1,.16195017,1,1,2.1045268,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,.5005402,.18825078,.99480075,.91655105,2.5247049,4,2.5247049,.92612422,4,0,1,16,22,0,0,0,1,0,0,0,0,0,0,0,.8125,0,4
46964541,2010,176092000,44431000,158505000,,.097200006,32263.16,.70639998,Limited liability company,Company,Non-financial corporations national private,92,50 - 99 employees,412000,1.1109555,1.0137554,.29360002,41,158504992,15406687,160685312,46537072,-2180320,,.93330002,.98640001,1.0035,1.0437,.93886238,.93039924,157952160,-2089029.5,162900768,16559221,47606344,47178700,18.877802,16.622454,18.908651,,,17.678476,17.669453,1,0,0,12290826,Matched (3),1,.077542201,1,1,3.347955,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,.49774414,.17120239,.9910233,.91416311,2.3714256,5,2.3714256,.8634913,4,1,1,16,22,0,0,0,1,0,0,0,0,0,0,0,.8125,0,4
46964541,2011,225595000,48737000,209873000,.57749999,.078400001,554722.25,.75220001,Limited liability company,Company,Non-financial corporations national private,92,50 - 99 employees,412000,1.074912,.99651194,.24779999,41,209872992,16454043,209140944,52006528,732048,1.3196658,.92129999,.99070001,1,1.021,.93866926,.94823706,209872992,716991.19,211104208,17352246,52900248,52494728,19.162014,16.669233,19.167862,13.482819,.27737853,17.783918,17.776224,1,0,0,29337353,Matched (3),1,.13978621,1,1,3.9979823,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,.4980762,.17771626,.99270868,.91606236,2.3894873,6,2.3894873,.87107879,4,2,1,16,22,0,0,0,1,0,0,0,0,0,0,0,.8125,0,4
46964541,2012,193332000,45852000,188595000,3.3475001,.1072,94015.148,.64949995,Limited liability company,Company,Non-financial corporations national private,92,50 - 99 employees,412000,1.0251173,.91791725,.35050005,41,188595008,20217384,173114608,66102556,15480400,164.65857,.95649999,.99160004,.99449998,1,.95228857,.97941154,189638016,15480400,174581088,20642378,47937272,66662520,19.060627,16.842857,18.9779,16.555086,5.1038742,17.685404,18.015154,1,0,0,59182061,Matched (3),1,.31380504,1,1,2.8447471,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,.58169842,.21952453,.99618721,.92569131,2.2292795,7,2.2292795,.80167842,4,3,1,16,22,0,0,0,1,0,0,0,0,0,0,0,.8125,0,4
46964541,2013,199363000,55971000,187325000,1.3842999,.123,207527.03,.63709998,Limited liability company,Company,Non-financial corporations national private,92,50 - 99 employees,412000,1.0642626,.9412626,.36290002,41,187324992,23040976,176322016,67980248,11002976,53.019482,.96769994,.98730004,.98269999,.97129995,.96528453,.99349838,190622768,11328093,178590096,23191760,57839208,68854704,19.065807,16.959307,19.000605,16.242796,3.9706595,17.873177,18.047508,1,0,0,168170174,Matched (3),1,.89774549,1,1,2.7684784,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,.54347289,.22235148,.99706173,.92376095,2.2242446,8,2.2242446,.79941738,4,4,1,16,22,0,0,0,1,0,0,0,0,0,0,0,.8125,0,4
46964541,2014,272284000,41487000,260038000,.88459998,.080399998,341041.66,.69569999,Limited liability company,Company,Non-financial corporations national private,92,50 - 99 employees,412000,1.0470932,.96669316,.30430001,41,260038000,20907054,251376960,79129568,8661040,25.395842,.98930001,.99849999,.98690003,.95999998,.99017471,.99691588,263489712,9021917,251754592,20971734,41935712,79248440,19.389524,16.858686,19.343966,16.015167,3.2345855,17.551649,18.188099,1,0,0,272253554.16,Matched (3),1,1,1,1,3.3248568,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,.65395051,.066069283,.99815047,.93366528,2.2416313,9,2.2416313,.80720383,4,5,1,16,22,0,0,0,1,0,0,0,0,0,0,0,.8125,0,4
46964541,2015,280023000,43223000,276220000,.96690005,.1082,337608.13,.62940001,Limited liability company,Company,Non-financial corporations national private,92,50 - 99 employees,412000,1.013768,.90556794,.37059999,41,276220000,29887004,250135984,102367128,26084016,77.261223,1,1,1,1,1,1,276220000,26084016,250135984,29887004,43223000,102367128,19.436708,17.212934,19.337515,17.076834,4.3471923,17.581882,18.444077,1,0,0,309456543.8299999,Matched (3),1,1,1,1,2.6983271,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,.70311862,.11420469,.99456435,.94179773,2.2360668,10,2.2360668,.80471843,4,6,1,16,22,0,0,0,1,0,0,0,0,0,0,0,.8125,0,4
46964541,2016,348005000,44915000,338737000,.2349,.071800001,368913.94,.76419997,Limited liability company,Company,Non-financial corporations national private,92,50 - 99 employees,412000,1.0273604,.95556045,.23580003,41,338736992,24321316,323683680,79874192,15053312,40.804401,.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,334621152,14482694,323586624,24156208,45018544,79850240,19.62851,17.000051,19.594978,16.488464,3.7087901,17.622585,18.195663,1,0,0,170239028.81,Matched (3),1,.50256991,1,1,4.1906095,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,.6394732,.14455283,.99409813,.93277919,2.086818,11,2.086818,.73564041,4,7,1,16,22,0,0,0,1,0,0,0,0,0,0,0,.8125,0,4
46964541,2017,363026000,43469000,361106000,.49779999,.0623,362034.88,.72430003,Limited liability company,Company,Non-financial corporations national private,92,50 - 99 employees,412000,1.005317,.94301695,.27569997,41,361105984,22496904,340529088,99556912,20576896,56.836777,.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,345192608,18711372,332970656,21809726,43482044,97347136,19.659613,16.897867,19.623566,16.744642,4.0401835,17.587858,18.393793,1,0,0,200317080.34,Matched (3),1,.55473208,1,1,3.5459964,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,.69124264,.12277135,.99353218,.94000858,2.0942497,12,2.0942497,.73919535,4,8,1,16,22,0,0,0,1,0,0,0,0,0,0,0,.8125,0,4
46964541,2018,437233000,77615000,437189000,1.3808999,.052399997,428866.25,.77499998,Limited liability company,Company,Non-financial corporations national private,92,50 - 99 employees,412000,1.0001006,.94770062,.22500002,41,437188992,22908702,414324288,98367536,22864704,53.314301,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,401164416,19270714,394782560,21741610,77290384,93728000,19.809881,16.894739,19.793846,16.774097,3.9762046,18.16308,18.355907,1,0,0,429335661.03,Matched (3),1,.98203677,1,1,4.2800913,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.54805803,.12412826,.99643099,.9294824,2.2138591,13,2.2138591,.79473716,4,9,1,16,22,0,0,0,1,0,0,0,0,0,0,0,.8125,0,4
46964541,2019,472297000,77398000,474658000,.60610002,.0557,464608.28,.75559998,Limited liability company,Company,Non-financial corporations national private,92,50 - 99 employees,412000,.99502587,.93932587,.24440002,41,474657984,26438450,445858528,116006424,28799456,61.98653,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,412351648,22063476,409307360,24396746,74264056,106496304,19.837387,17.00996,19.829977,16.909433,4.1269169,18.123138,18.483622,1,0,0,193458991.01,Matched (3),1,.40757555,1,1,3.8719809,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,.5891574,.10845396,.99716008,.93442482,2.2207122,14,2.2207122,.79782796,4,10,1,16,22,0,0,0,1,0,0,0,0,0,0,0,.8125,0,4
46964541,2020,591543000,82817000,596066000,.66040003,.049699999,581580.13,.79480004,Limited liability company,Company,Non-financial corporations national private,92,50 - 99 employees,412000,.99241191,.94271189,.20519996,41,596065984,29624480,561918528,122312720,34147456,58.714962,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,496386944,25077664,494498432,26499022,76174128,107637400,20.022867,17.092619,20.019054,17.037489,4.0726948,18.148533,18.494278,1,0,0,271149192.17,Matched (3),1,.45489794,1,1,4.6116586,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,.58558571,.17136976,.99402052,.93437517,2.2106717,15,2.2106717,.7932964,4,11,1,16,22,0,0,0,1,0,0,0,0,0,0,0,.8125,0,4
46964541,2021,571087000,80449000,555461000,,.063600004,520673.94,.72269994,Limited liability company,Company,Non-financial corporations national private,92,50 - 99 employees,412000,1.0281316,.9645316,.27730006,41,555460992,35327320,535759680,154029376,19701312,37.8381,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,447657664,14002008,456276416,30431670,71610232,131178160,19.919538,17.230995,19.93861,16.454712,3.6333165,18.086748,18.692066,1,0,0,124647752.73,Matched (3),1,.22440414,1,1,3.4125929,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,.64687216,.208937,.99669135,.94202822,2.0959771,16,2.0959771,.7400198,4,12,1,16,22,0,0,0,1,0,0,0,0,0,0,0,.8125,0,4
47114444,2006,168861000,22482000,184836000,.58279997,.15449999,,.57690001,Joint stock company,Company,Non-financial corporations national private,65,50 - 99 employees,412000,.91357201,.75907201,.42309999,41,184836000,28557160,140303840,78204112,44532160,,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,201544000,48952576,153136688,34418352,23025400,85357024,19.121519,17.354101,18.846842,17.706362,,16.952108,18.262354,1,0,0,58935401,Matched (3),1,.31885239,1,1,2.3611882,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.78755409,.16021043,.99653023,.94580716,2.3843896,1,2.3843896,.86894315,1,0,1,16,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47114444,2007,180711000,22697000,204129000,.54030001,.1584,906742.44,.60799998,Joint stock company,Company,Non-financial corporations national private,65,50 - 99 employees,412000,.8852784,.7268784,.39200002,41,204128992,32334034,148376960,80018568,55752032,61.486073,.97470003,.94800001,.95429999,.96279997,.91012228,.85337996,213904432,57906144,156515776,37889376,23286138,84407768,19.18104,17.450182,18.868668,17.874334,4.1188107,16.963369,18.251169,1,0,0,77827206,Matched (3),1,.38126481,1,1,2.5341794,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,.78377479,.19257173,.99529177,.9452495,2.3946753,2,2.3946753,.87324762,1,1,1,16,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47114444,2008,165338000,25711000,178651000,.54629999,.18260001,933000,.56740004,Joint stock company,Company,Non-financial corporations national private,65,50 - 99 employees,412000,.92548043,.7428804,.43259996,41,178651008,32621674,132716328,77284416,45934680,49.233311,.95639998,.9774,.99110001,1.022,.92841196,.90764356,180255280,44945872,135785072,35941064,26883104,79071432,19.009884,17.39739,18.726583,17.62097,3.8965704,17.107008,18.185862,1,0,0,88359276,Matched (3),1,.49459156,1,1,2.2796512,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,.74627697,.20035221,.99795556,.94074064,2.3339446,3,2.3339446,.84755981,1,2,1,16,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47114444,2009,191949000,34869000,225940000,.48159999,.1538,1093424.3,.66339993,Joint stock company,Company,Non-financial corporations national private,65,50 - 99 employees,412000,.8495574,.69575739,.33660007,41,225940000,34749572,157199424,76051416,68740576,62.867249,.96230006,.98339999,1.0049,1.0559,.95243758,.91689593,224838304,65101408,159852992,37899144,36235060,77335184,19.230892,17.450439,18.889765,17.991457,4.1410255,17.405539,18.16366,1,0,0,50740337,Matched (3),1,.22457439,1,1,2.9073222,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,.68094581,.18825078,.99480075,.93519217,2.4336748,4,2.4336748,.88940239,1,3,1,16,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47114444,2010,167536000,43893000,238969000,.3858,.148,1502803.3,.65690005,Joint stock company,Company,Non-financial corporations national private,65,50 - 99 employees,412000,.70107836,.55307835,.34309995,41,238968992,35367412,132168584,81990256,106800408,71.067459,.93330002,.98640001,1.0035,1.0437,.93886238,.93039924,238135520,102328648,133990856,38013156,47029892,83120696,19.288351,17.453444,18.713282,18.443701,4.2636294,17.666294,18.235804,1,0,0,75007605,Matched (3),1,.31388006,1,1,2.8649366,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,.63865018,.17120239,.9910233,.93342781,2.3200417,5,2.3200417,.84158516,1,4,1,16,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47114444,2011,195556000,41407000,231532000,.4941,.1718,1183617.6,.56940001,Joint stock company,Company,Non-financial corporations national private,65,50 - 99 employees,412000,.84461761,.67281759,.43059999,41,231532000,39777200,155778800,99697680,75753200,64.001411,.92129999,.99070001,1,1.021,.93866926,.94823706,231532000,74195104,157241136,41948580,44944100,100633568,19.260229,17.551954,18.873291,18.12221,4.158905,17.62093,18.426996,1,0,0,32113165,Matched (3),1,.13869861,1,1,2.3007433,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,.69127065,.17771626,.99270868,.94059467,2.325052,6,2.325052,.84374243,1,5,1,16,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47114444,2012,240733000,42118000,273203000,.50849998,.1372,1084382.4,.66470003,Joint stock company,Company,Non-financial corporations national private,65,50 - 99 employees,412000,.88115066,.74395066,.33529997,41,273203008,37483452,203249552,91604960,69953456,64.509956,.95649999,.99160004,.99449998,1,.95228857,.97941154,274713952,69953456,204971296,38271400,44033456,92380960,19.43124,17.460213,19.13838,18.063341,4.1668196,17.60046,18.341431,1,0,0,44911920,Matched (3),1,.1643903,1,1,2.9737074,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,.67720819,.21952453,.99618721,.93804294,2.2066107,7,2.2066107,.79145771,1,6,1,16,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47114444,2013,254543000,42812000,289749000,.48710001,.12970001,1187261.5,.68980002,Joint stock company,Company,Non-financial corporations national private,65,50 - 99 employees,412000,.87849486,.74879485,.31019998,41,289748992,37580448,216962560,89880136,72786432,61.306149,.96769994,.98730004,.98269999,.97129995,.96528453,.99349838,294849888,74937128,219753424,37826380,44240988,91036296,19.501976,17.448517,19.208017,18.13216,4.11588,17.605162,18.326769,1,0,0,65145522.76,Matched (3),1,.22483434,1,1,3.2388167,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,.6729607,.22235148,.99706173,.93747365,2.1768372,8,2.1768372,.77787298,1,7,1,16,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47114444,2014,327255000,45594000,379739000,.4948,.15020001,1766953.9,.68080002,Joint stock company,Company,Non-financial corporations national private,65,50 - 99 employees,412000,.86178929,.71158928,.31919998,41,379739008,57036800,270218208,121212680,109520800,61.98283,.98930001,.99849999,.98690003,.95999998,.99017471,.99691588,384779616,114084168,270624160,57213252,46087132,121394776,19.768181,17.862297,19.416241,18.552446,4.1268573,17.646044,18.614559,1,0,0,187682356.38,Matched (3),1,.4942404,1,1,3.1696556,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,.72482324,.066069283,.99815047,.94650596,2.250299,9,2.250299,.81106311,1,8,1,16,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47114444,2015,257801000,46169000,295564000,.52719998,.1649,1422476.9,.66400003,Joint stock company,Company,Non-financial corporations national private,65,50 - 99 employees,412000,.87223411,.7073341,.33599997,41,295564000,48738504,209062496,99309496,86501504,60.810482,1,1,1,1,1,1,295564000,86501504,209062496,48738504,46169000,99309496,19.504396,17.701981,19.158144,18.275673,4.1077623,17.64782,18.413752,1,0,0,202072921.5,Matched (3),1,.68368584,1,1,2.9761908,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,.68264037,.11420469,.99456435,.93971634,2.2433975,10,2.2433975,.80799145,1,9,1,16,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47114444,2016,330722000,48888000,391581000,.3838,.11310001,387865.44,.74309999,Joint stock company,Company,Non-financial corporations national private,65,50 - 99 employees,412000,.84458131,.73148131,.25690001,41,391580992,44287812,286434176,100597160,105146816,271.09097,.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,386823072,101161072,286348288,43987160,49000704,100567000,19.773478,17.599409,19.472719,18.432224,5.6024547,17.707346,18.426334,1,0,0,231768684.29,Matched (3),1,.59187931,1,1,3.8464215,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,.67238444,.14455283,.99409813,.9391827,2.0924895,11,2.0924895,.7383545,1,10,1,16,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47114444,2017,323596000,47094000,372279000,.45229998,.1269,368782.22,.72029996,Joint stock company,Company,Non-financial corporations national private,65,50 - 99 employees,412000,.86922979,.74232978,.27970004,41,372279008,47242204,276353792,104126448,95925216,260.11346,.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,355873248,87228536,270219808,45799172,47108132,101815248,19.690084,17.639776,19.414747,18.284042,5.5611181,17.667955,18.438671,1,0,0,128390399.98,Matched (3),1,.34487683,1,1,3.4952843,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,.68367535,.12277135,.99353218,.9402315,2.1024518,12,2.1024518,.74310416,1,11,1,16,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47114444,2018,362677000,44453000,406892000,.48279998,.1193,402346.41,.71559995,Joint stock company,Company,Non-financial corporations national private,65,50 - 99 employees,412000,.89133477,.77203476,.28440005,41,406892000,48542216,314134784,115720104,92757216,230.54068,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,373363904,78177168,299318528,46069216,44267080,110262128,19.738064,17.645655,19.517019,18.174488,5.4404273,17.605751,18.518372,1,0,0,219265004.32,Matched (3),1,.53887767,1,1,3.3861482,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,.71353585,.12412826,.99643099,.94391537,2.1441157,13,2.1441157,.7627272,1,12,1,16,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47114444,2019,342771000,43295000,404953000,.41009998,.1251,401564.69,.71329999,Joint stock company,Company,Non-financial corporations national private,65,50 - 99 employees,412000,.84644639,.72134638,.28670001,41,404952992,50659620,292111392,116100032,112841600,281.00479,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,351796512,86448784,268164304,46747440,41541932,106582232,19.678564,17.660271,19.40711,18.275063,5.6383719,17.542213,18.484426,1,0,0,349410541.08,Matched (3),1,.8628422,1,1,3.300705,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,.71954656,.10845396,.99716008,.94379425,2.1541452,14,2.1541452,.76739401,1,13,1,16,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47114444,2020,370641000,39002000,450584000,.37529999,.1177,444770.31,.7306,Joint stock company,Company,Non-financial corporations national private,65,50 - 99 employees,412000,.82257915,.70487916,.2694,41,450584000,53033740,317607264,121387328,132976736,298.97845,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,375233664,97657232,279500128,47438548,35873596,106823032,19.743059,17.674946,19.448513,18.396975,5.7003717,17.395512,18.486685,1,0,0,244031088.03,Matched (3),1,.54158843,1,1,3.5126662,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,.74860233,.17136976,.99402052,.94622952,2.1275308,15,2.1275308,.75496209,1,14,1,16,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47114444,2021,364608000,33992000,425485000,.4016,.1199,,.71830004,Joint stock company,Company,Non-financial corporations national private,65,50 - 99 employees,412000,.85692328,.73702329,.28169996,41,425484992,51015648,313592352,119859104,111892640,,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,342907264,79523720,267068976,43945912,30257368,102077264,19.652971,17.598471,19.403017,18.191566,,17.22525,18.44124,1,0,0,66388361.34,Matched (3),1,.15602985,1,1,3.3592913,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,.77135712,.208937,.99669135,.94743752,2.011683,16,2.011683,.69897169,1,15,1,16,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1
47239743,2006,300589000,41851000,294619000,.88449997,.19780001,340969.22,.49669999,Joint stock company,Company,Non-financial corporations national private,94,50 - 99 employees,412000,1.0202634,.82246339,.50330001,41,294619008,58275640,242313344,148281744,52305664,153.40289,.97640002,.91620004,.91710001,.90970004,.87900233,.82970738,321250688,57497704,264476464,70236376,42862556,161844288,19.587732,18.067377,19.393263,17.867256,5.0330677,17.573509,18.902145,1,0,0,36494483,Matched (3),1,.12387009,1,1,1.9849368,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,.79061496,.16021043,.99653023,.95735532,2.457896,1,2.457896,.8993057,1,0,1,16,24,1,0,0,0,0,0,0,0,0,0,0,1,0,1
